name,|V|,SelfOpp,Opp,IsUndAT,UndGrph,s,GvAb,|T_v:G_v|,|A_v:G_v|,Solv,Rad,AtNo,AtTy,|AltCyc|,AltExp,AltPer,AltSeq,IsGWD
ATD[624;56],624,no,ATD[624;55],no,HAT[624;28],1,Ab,0,1,solv,156,156,tight,4,1,4,[156],no
ATD[624;57],624,no,ATD[624;58],no,HAT[624;29],1,Ab,0,1,solv,156,156,tight,4,1,4,[156],no
ATD[624;58],624,no,ATD[624;57],no,HAT[624;29],1,Ab,0,1,solv,156,156,tight,4,1,4,[156],no
ATD[624;59],624,no,ATD[624;60],no,HAT[624;30],1,Ab,0,1,solv,26,13,---,24,2,12,[26;52],no
ATD[624;60],624,no,ATD[624;59],no,HAT[624;30],1,Ab,0,1,solv,26,13,---,24,2,12,[26;52],no
ATD[624;61],624,no,ATD[624;62],no,HAT[624;31],1,Ab,0,1,solv,26,13,---,24,2,12,[26;52],no
ATD[624;62],624,no,ATD[624;61],no,HAT[624;31],1,Ab,0,1,solv,26,13,---,24,2,12,[26;52],no
ATD[624;63],624,no,ATD[624;64],no,HAT[624;32],1,Ab,0,1,solv,78,39,---,8,2,4,[78;156],no
ATD[624;64],624,no,ATD[624;63],no,HAT[624;32],1,Ab,0,1,solv,78,39,---,8,2,4,[78;156],no
ATD[624;65],624,no,ATD[624;66],no,HAT[624;33],1,Ab,0,1,solv,26,13,---,24,2,12,[26;52],no
ATD[624;66],624,no,ATD[624;65],no,HAT[624;33],1,Ab,0,1,solv,26,13,---,24,2,12,[26;52],no
ATD[624;67],624,no,ATD[624;68],no,HAT[624;34],1,Ab,0,1,solv,26,13,---,24,2,12,[26;52],no
ATD[624;68],624,no,ATD[624;67],no,HAT[624;34],1,Ab,0,1,solv,26,13,---,24,2,12,[26;52],no
ATD[624;69],624,no,ATD[624;70],no,HAT[624;35],1,Ab,0,1,solv,78,39,---,8,2,4,[78;156],no
ATD[624;70],624,no,ATD[624;69],no,HAT[624;35],1,Ab,0,1,solv,78,39,---,8,2,4,[78;156],no
ATD[624;71],624,no,ATD[624;72],no,HAT[624;36],1,Ab,0,1,solv,104,104,tight,6,1,6,[104],no
ATD[624;72],624,no,ATD[624;71],no,HAT[624;36],1,Ab,0,1,solv,104,104,tight,6,1,6,[104],no
ATD[624;73],624,no,ATD[624;74],no,HAT[624;37],1,Ab,0,1,solv,104,104,tight,6,1,6,[104],no
ATD[624;74],624,no,ATD[624;73],no,HAT[624;37],1,Ab,0,1,solv,104,104,tight,6,1,6,[104],no
ATD[624;75],624,no,ATD[624;76],no,HAT[624;38],1,Ab,0,1,solv,104,104,tight,6,1,6,[104],no
ATD[624;76],624,no,ATD[624;75],no,HAT[624;38],1,Ab,0,1,solv,104,104,tight,6,1,6,[104],no
ATD[624;77],624,no,ATD[624;78],no,HAT[624;39],1,Ab,0,1,solv,104,104,tight,6,1,6,[104],no
ATD[624;78],624,no,ATD[624;77],no,HAT[624;39],1,Ab,0,1,solv,104,104,tight,6,1,6,[104],no
ATD[624;79],624,no,ATD[624;80],no,HAT[624;40],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;80],624,no,ATD[624;79],no,HAT[624;40],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;81],624,no,ATD[624;82],no,HAT[624;41],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;82],624,no,ATD[624;81],no,HAT[624;41],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;83],624,no,ATD[624;84],no,HAT[624;42],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;84],624,no,ATD[624;83],no,HAT[624;42],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;85],624,no,ATD[624;86],no,HAT[624;43],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;86],624,no,ATD[624;85],no,HAT[624;43],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;87],624,no,ATD[624;88],no,HAT[624;44],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;88],624,no,ATD[624;87],no,HAT[624;44],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;89],624,no,ATD[624;90],no,HAT[624;45],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;90],624,no,ATD[624;89],no,HAT[624;45],1,Ab,0,1,solv,52,26,---,12,2,6,[52;104],no
ATD[624;91],624,yes,ATD[624;91],yes,GHAT[624;1],1,Ab,2,2,solv,39,13,---,16,2,1,[39;624],no
ATD[624;92],624,yes,ATD[624;92],yes,GHAT[624;1],1,Ab,2,2,solv,4,1,loose,156,2,39,[4;16],no
ATD[624;93],624,yes,ATD[624;93],yes,GHAT[624;2],1,Ab,2,2,solv,52,13,---,12,2,3,[52;208],no
ATD[624;94],624,yes,ATD[624;94],yes,GHAT[624;2],1,Ab,2,2,solv,3,1,loose,208,2,13,[3;48],no
ATD[624;95],624,yes,ATD[624;95],yes,GHAT[624;3],1,Ab,2,2,solv,78,52,---,8,2,2,[78;312],no
ATD[624;96],624,yes,ATD[624;96],yes,GHAT[624;3],1,Ab,2,2,solv,6,2,antipodal,104,2,26,[6;24],no
ATD[624;97],624,yes,ATD[624;97],yes,GHAT[624;3],1,Ab,2,2,solv,26,13,---,24,2,12,[26;52],no
ATD[624;98],624,yes,ATD[624;98],yes,GHAT[624;4],1,Ab,2,2,solv,26,13,---,24,2,12,[26;52],no
ATD[624;99],624,yes,ATD[624;99],yes,GHAT[624;5],1,Ab,2,2,solv,3,1,loose,208,2,52,[3;12],no
ATD[624;100],624,yes,ATD[624;100],yes,GHAT[624;5],1,Ab,2,2,solv,78,52,---,8,2,2,[78;312],no
ATD[624;101],624,yes,ATD[624;101],yes,GHAT[624;5],1,Ab,2,2,solv,26,13,---,24,3,6,[26;52;104],no
ATD[624;102],624,yes,ATD[624;102],yes,GHAT[624;6],1,Ab,2,2,solv,39,13,---,16,2,4,[39;156],no
ATD[624;103],624,yes,ATD[624;103],yes,GHAT[624;6],1,Ab,2,2,solv,26,13,---,24,3,6,[26;52;104],no
ATD[624;104],624,yes,ATD[624;104],yes,GHAT[624;6],1,Ab,2,2,solv,6,2,antipodal,104,2,26,[6;24],no
ATD[624;105],624,yes,ATD[624;105],yes,GHAT[624;7],1,Ab,2,2,solv,312,624,---,2,1,2,[312],no
ATD[624;106],624,yes,ATD[624;106],yes,GHAT[624;7],1,Ab,2,2,solv,13,13,tight,48,1,48,[13],no
ATD[624;107],624,yes,ATD[624;107],yes,GHAT[624;7],1,Ab,2,2,solv,24,24,tight,26,1,26,[24],no
ATD[624;108],624,yes,ATD[624;108],yes,GHAT[624;8],1,Ab,2,2,solv,13,13,tight,48,1,48,[13],no
ATD[624;109],624,yes,ATD[624;109],yes,GHAT[624;9],1,Ab,2,2,solv,104,104,tight,6,1,6,[104],no
ATD[624;110],624,yes,ATD[624;110],yes,GHAT[624;9],1,Ab,2,2,solv,312,624,---,2,1,2,[312],no
ATD[624;111],624,yes,ATD[624;111],yes,GHAT[624;9],1,Ab,2,2,solv,3,3,tight,208,1,208,[3],no
ATD[624;112],624,yes,ATD[624;112],yes,GHAT[624;10],1,Ab,2,2,solv,312,624,---,2,1,2,[312],no
ATD[624;113],624,yes,ATD[624;113],yes,GHAT[624;10],1,Ab,2,2,solv,39,39,tight,16,1,16,[39],no
ATD[624;114],624,yes,ATD[624;114],yes,GHAT[624;10],1,Ab,2,2,solv,8,8,tight,78,1,78,[8],no
ATD[624;115],624,yes,ATD[624;115],yes,GHAT[624;11],1,Ab,2,2,solv,24,24,tight,26,1,26,[24],no
ATD[624;116],624,yes,ATD[624;116],yes,GHAT[624;11],1,Ab,2,2,solv,39,39,tight,16,1,16,[39],no
ATD[624;117],624,yes,ATD[624;117],yes,GHAT[624;11],1,Ab,2,2,solv,104,104,tight,6,1,6,[104],no
ATD[624;118],624,yes,ATD[624;118],yes,GHAT[624;12],1,Ab,2,2,solv,156,156,tight,4,1,4,[156],no
ATD[624;119],624,yes,ATD[624;119],yes,GHAT[624;12],1,Ab,2,2,solv,26,26,tight,24,1,24,[26],no
ATD[624;120],624,yes,ATD[624;120],yes,GHAT[624;12],1,Ab,2,2,solv,12,12,tight,52,1,52,[12],no
ATD[624;121],624,yes,ATD[624;121],yes,GHAT[624;13],1,Ab,2,2,solv,26,26,tight,24,1,24,[26],no
ATD[624;122],624,yes,ATD[624;122],yes,GHAT[624;14],1,Ab,2,2,solv,156,156,tight,4,1,4,[156],no
ATD[624;123],624,yes,ATD[624;123],yes,GHAT[624;14],1,Ab,2,2,solv,52,52,tight,12,1,12,[52],no
ATD[624;124],624,yes,ATD[624;124],yes,GHAT[624;14],1,Ab,2,2,solv,6,6,tight,104,1,104,[6],no
ATD[624;125],624,yes,ATD[624;125],yes,GHAT[624;15],1,Ab,2,2,solv,4,4,tight,156,1,156,[4],no
ATD[624;126],624,yes,ATD[624;126],yes,GHAT[624;15],1,Ab,2,2,solv,78,78,tight,8,1,8,[78],no
ATD[624;127],624,yes,ATD[624;127],yes,GHAT[624;15],1,Ab,2,2,solv,156,156,tight,4,1,4,[156],no
ATD[624;128],624,yes,ATD[624;128],yes,GHAT[624;16],1,Ab,2,2,solv,78,78,tight,8,1,8,[78],no
ATD[624;129],624,yes,ATD[624;129],yes,GHAT[624;16],1,Ab,2,2,solv,52,52,tight,12,1,12,[52],no
ATD[624;130],624,yes,ATD[624;130],yes,GHAT[624;16],1,Ab,2,2,solv,12,12,tight,52,1,52,[12],no
ATD[624;131],624,yes,ATD[624;131],yes,GHAT[624;17],1,Ab,2,2,solv,26,26,tight,24,1,24,[26],no
ATD[624;132],624,yes,ATD[624;132],yes,GHAT[624;17],1,Ab,2,2,solv,312,624,---,2,1,2,[312],no
ATD[624;133],624,yes,ATD[624;133],yes,GHAT[624;17],1,Ab,2,2,solv,24,24,tight,26,1,26,[24],no
ATD[624;134],624,yes,ATD[624;134],yes,GHAT[624;18],1,Ab,2,2,solv,26,26,tight,24,1,24,[26],no
ATD[624;135],624,yes,ATD[624;135],yes,GHAT[624;19],1,Ab,2,2,solv,312,624,---,2,1,2,[312],no
ATD[624;136],624,yes,ATD[624;136],yes,GHAT[624;19],1,Ab,2,2,solv,6,6,tight,104,1,104,[6],no
ATD[624;137],624,yes,ATD[624;137],yes,GHAT[624;19],1,Ab,2,2,solv,104,104,tight,6,1,6,[104],no
ATD[624;138],624,yes,ATD[624;138],yes,GHAT[624;20],1,Ab,2,2,solv,312,624,---,2,1,2,[312],no
ATD[624;139],624,yes,ATD[624;139],yes,GHAT[624;20],1,Ab,2,2,solv,8,8,tight,78,1,78,[8],no
ATD[624;140],624,yes,ATD[624;140],yes,GHAT[624;20],1,Ab,2,2,solv,78,78,tight,8,1,8,[78],no
ATD[624;141],624,yes,ATD[624;141],yes,GHAT[624;21],1,Ab,2,2,solv,104,104,tight,6,1,6,[104],no
ATD[624;142],624,yes,ATD[624;142],yes,GHAT[624;21],1,Ab,2,2,solv,78,78,tight,8,1,8,[78],no
ATD[624;143],624,yes,ATD[624;143],yes,GHAT[624;21],1,Ab,2,2,solv,24,24,tight,26,1,26,[24],no
ATD[624;144],624,yes,ATD[624;144],yes,GHAT[624;22],1,Ab,2,2,solv,78,39,---,8,2,4,[78;156],no
ATD[624;145],624,yes,ATD[624;145],yes,GHAT[624;22],1,Ab,2,2,solv,156,156,tight,4,1,4,[156],no
ATD[624;146],624,yes,ATD[624;146],yes,GHAT[624;22],1,Ab,2,2,solv,4,4,tight,156,1,156,[4],no
ATD[624;147],624,yes,ATD[624;147],yes,GHAT[624;23],1,Ab,2,2,solv,156,156,tight,4,1,4,[156],no
ATD[624;148],624,yes,ATD[624;148],yes,GHAT[624;23],1,Ab,2,2,solv,52,52,tight,12,1,12,[52],no
ATD[624;149],624,yes,ATD[624;149],yes,GHAT[624;23],1,Ab,2,2,solv,6,3,---,104,2,52,[6;12],no
ATD[624;150],624,yes,ATD[624;150],yes,GHAT[624;24],1,Ab,2,2,solv,52,52,tight,12,1,12,[52],no
ATD[624;151],624,yes,ATD[624;151],yes,GHAT[624;24],1,Ab,2,2,solv,78,39,---,8,2,4,[78;156],no
ATD[624;152],624,yes,ATD[624;152],yes,GHAT[624;24],1,Ab,2,2,solv,12,12,tight,52,1,52,[12],no
ATD[624;153],624,yes,ATD[624;153],yes,GHAT[624;25],1,Ab,2,2,solv,26,13,---,24,2,12,[26;52],no
ATD[624;154],624,yes,ATD[624;154],yes,GHAT[624;25],1,Ab,2,2,solv,156,156,tight,4,1,4,[156],no
ATD[624;155],624,yes,ATD[624;155],yes,GHAT[624;25],1,Ab,2,2,solv,12,12,tight,52,1,52,[12],no
ATD[624;156],624,yes,ATD[624;156],yes,GHAT[624;26],1,Ab,2,2,solv,6,3,---,104,2,52,[6;12],no
ATD[624;157],624,yes,ATD[624;157],yes,GHAT[624;26],1,Ab,2,2,solv,78,39,---,8,2,4,[78;156],no
ATD[624;158],624,yes,ATD[624;158],yes,GHAT[624;26],1,Ab,2,2,solv,26,13,---,24,2,12,[26;52],no
ATD[624;159],624,yes,ATD[624;159],yes,GHAT[624;27],1,Ab,2,2,solv,26,13,---,24,2,12,[26;52],no
ATD[624;160],624,yes,ATD[624;160],yes,GHAT[624;28],1,Ab,2,2,solv,26,13,---,24,2,12,[26;52],no
ATD[624;161],624,yes,ATD[624;161],yes,GHAT[624;29],1,Ab,2,2,solv,39,26,---,16,2,2,[39;312],no
ATD[624;162],624,yes,ATD[624;162],yes,GHAT[624;29],1,Ab,2,2,solv,78,52,---,8,2,2,[78;312],no
ATD[624;163],624,yes,ATD[624;163],yes,GHAT[624;29],1,Ab,2,2,solv,4,2,antipodal,156,2,78,[4;8],no
ATD[624;164],624,yes,ATD[624;164],yes,GHAT[624;30],1,Ab,2,2,solv,78,52,---,8,2,2,[78;312],no
ATD[624;165],624,yes,ATD[624;165],yes,GHAT[624;30],1,Ab,2,2,solv,52,26,---,12,2,6,[52;104],no
ATD[624;166],624,yes,ATD[624;166],yes,GHAT[624;30],1,Ab,2,2,solv,3,1,loose,208,2,26,[3;24],no
ATD[624;167],624,yes,ATD[624;167],yes,GHAT[624;31],1,Ab,2,2,solv,6,2,antipodal,104,2,26,[6;24],no
ATD[624;168],624,yes,ATD[624;168],yes,GHAT[624;31],1,Ab,2,2,solv,52,26,---,12,2,6,[52;104],no
ATD[624;169],624,yes,ATD[624;169],yes,GHAT[624;31],1,Ab,2,2,solv,39,26,---,16,2,2,[39;312],no
ATD[624;170],624,yes,ATD[624;170],yes,GHAT[624;32],1,Ab,2,4,solv,39,13,---,16,2,2,[39;312],no
ATD[624;171],624,yes,ATD[624;171],yes,GHAT[624;32],2,Ab,2,2,solv,4,2,antipodal,156,2,78,[4;8],no
ATD[624;172],624,yes,ATD[624;172],yes,GHAT[624;33],1,Ab,2,2,solv,39,13,---,16,2,2,[39;312],no
ATD[624;173],624,yes,ATD[624;173],yes,GHAT[624;33],1,Ab,2,2,solv,3,1,loose,208,2,26,[3;24],no
ATD[624;174],624,yes,ATD[624;174],yes,GHAT[624;33],1,Ab,2,2,solv,52,26,---,12,2,6,[52;104],no
ATD[624;175],624,yes,ATD[624;175],yes,GHAT[624;34],1,Ab,2,4,solv,78,52,---,8,2,2,[78;312],no
ATD[624;176],624,yes,ATD[624;176],yes,GHAT[624;34],2,Ab,2,2,solv,4,2,antipodal,156,2,78,[4;8],no
ATD[624;177],624,yes,ATD[624;177],yes,GHAT[624;35],1,Ab,2,2,solv,78,52,---,8,2,2,[78;312],no
ATD[624;178],624,yes,ATD[624;178],yes,GHAT[624;35],1,Ab,2,2,solv,52,26,---,12,2,6,[52;104],no
ATD[624;179],624,yes,ATD[624;179],yes,GHAT[624;35],1,Ab,2,2,solv,6,2,antipodal,104,2,26,[6;24],no
ATD[624;180],624,yes,ATD[624;180],yes,GHAT[624;36],1,Ab,2,2,solv,52,26,---,12,2,6,[52;104],no
ATD[624;181],624,yes,ATD[624;181],yes,GHAT[624;37],1,Ab,2,2,solv,52,26,---,12,2,6,[52;104],no
ATD[624;182],624,yes,ATD[624;182],yes,GWG(78;3),1,Ab,2,2^75,solv,39,13,---,16,2,4,[39;156],no
ATD[624;183],624,yes,ATD[624;183],yes,GWG(156;2),1,Ab,2,2^154,solv,78,52,---,8,2,2,[78;312],no
ATD[624;184],624,yes,ATD[624;184],yes,GWG(78;3),1,Ab,2,2^75,solv,78,52,---,8,2,2,[78;312],no
ATD[624;185],624,yes,ATD[624;185],yes,GWG(312;1),1,Ab,2,2^311,solv,156,156,tight,4,1,4,[156],no
ATD[624;186],624,yes,ATD[624;186],yes,GWG(156;2),1,Ab,2,2^154,solv,156,156,tight,4,1,4,[156],no
ATD[624;187],624,yes,ATD[624;187],yes,GWG(156;2),1,Ab,2,2^154,solv,78,39,---,8,2,4,[78;156],no
ATD[624;188],624,yes,ATD[624;188],yes,GWG(312;1),1,Ab,2,2^311,solv,312,624,---,2,1,2,[312],no
ATD[624;189],624,yes,ATD[624;189],yes,GWG(39;4),35,Ab,2,2,solv,2,1,loose,312,4,39,[2;4;8;16],yes
ATD[624;190],624,yes,ATD[624;190],yes,GWG(78;3),75,Ab,2,2,solv,2,1,loose,312,3,78,[2;4;8],yes
ATD[624;191],624,yes,ATD[624;191],yes,GWG(156;2),154,Ab,2,2,solv,2,1,loose,312,2,156,[2;4],yes
ATD[624;192],624,yes,ATD[624;192],yes,GWG(312;1),311,Ab,2,2,solv,2,2,tight,312,1,312,[2],yes
ATD[625;1],625,no,ATD[625;2],no,HAT[625;1],1,Ab,0,1,solv,25,25,tight,25,1,25,[25],no
ATD[625;2],625,no,ATD[625;1],no,HAT[625;1],1,Ab,0,1,solv,25,25,tight,25,1,25,[25],no
ATD[625;3],625,no,ATD[625;4],no,HAT[625;2],1,Ab,0,1,solv,25,25,tight,25,1,25,[25],no
ATD[625;4],625,no,ATD[625;3],no,HAT[625;2],1,Ab,0,1,solv,25,25,tight,25,1,25,[25],no
ATD[625;5],625,no,ATD[625;6],no,HAT[625;3],1,Ab,0,1,solv,125,125,tight,5,1,5,[125],no
ATD[625;6],625,no,ATD[625;5],no,HAT[625;3],1,Ab,0,1,solv,125,125,tight,5,1,5,[125],no
ATD[625;7],625,no,ATD[625;8],no,HAT[625;4],1,Ab,0,1,solv,125,125,tight,5,1,5,[125],no
ATD[625;8],625,no,ATD[625;7],no,HAT[625;4],1,Ab,0,1,solv,125,125,tight,5,1,5,[125],no
ATD[625;9],625,yes,ATD[625;9],yes,GHAT[625;1],1,Ab,2,2,solv,5,5,tight,125,1,125,[5],no
ATD[625;10],625,yes,ATD[625;10],yes,GHAT[625;1],1,Ab,2,2,solv,125,125,tight,5,1,5,[125],no
ATD[625;11],625,yes,ATD[625;11],yes,GHAT[625;2],1,Ab,2,4,solv,25,25,tight,25,1,25,[25],no
ATD[625;12],625,yes,ATD[625;12],yes,GHAT[625;3],1,Ab,2,2,solv,5,1,loose,125,2,25,[5;25],no
ATD[625;13],625,yes,ATD[625;13],yes,GHAT[625;3],1,Ab,2,2,solv,25,5,---,25,2,5,[25;125],no
ATD[625;14],625,yes,ATD[625;14],yes,GHAT[625;4],1,Ab,2,2,solv,5,1,loose,125,2,5,[5;125],no
ATD[625;15],625,yes,ATD[625;15],yes,GHAT[625;4],1,Ab,2,2,solv,5,1,loose,125,3,5,[5;25;125],no
ATD[625;16],625,yes,ATD[625;16],yes,GHAT[625;5],1,Ab,2,2,solv,5,1,loose,125,2,5,[5;125],no
ATD[625;17],625,yes,ATD[625;17],yes,GHAT[625;5],1,Ab,2,2,solv,25,5,---,25,2,5,[25;125],no
ATD[625;18],625,yes,ATD[625;18],yes,GHAT[625;6],1,Ab,2,2,solv,5,1,loose,125,2,5,[5;125],no
ATD[625;19],625,yes,ATD[625;19],yes,GHAT[625;6],1,Ab,2,2,solv,25,5,---,25,2,5,[25;125],no
ATD[625;20],625,yes,ATD[625;20],yes,GHAT[625;7],1,Ab,2,2,solv,25,5,---,25,2,5,[25;125],no
ATD[625;21],625,yes,ATD[625;21],yes,GHAT[625;7],1,Ab,2,2,solv,5,1,loose,125,2,5,[5;125],no
ATD[625;22],625,yes,ATD[625;22],yes,GHAT[625;8],1,Ab,2,2,solv,25,5,---,25,2,5,[25;125],no
ATD[625;23],625,yes,ATD[625;23],yes,GHAT[625;8],1,Ab,2,2,solv,5,1,loose,125,2,5,[5;125],no
ATD[626;1],626,yes,ATD[626;1],yes,GHAT[626;1],1,Ab,2,2,solv,313,626,---,2,1,2,[313],no
ATD[626;2],626,yes,ATD[626;2],yes,GWG(313;1),312,Ab,2,2,solv,2,2,tight,313,1,313,[2],yes
ATD[627;1],627,no,ATD[627;2],no,HAT[627;1],1,Ab,0,1,solv,19,19,tight,33,1,33,[19],no
ATD[627;2],627,no,ATD[627;1],no,HAT[627;1],1,Ab,0,1,solv,19,19,tight,33,1,33,[19],no
ATD[627;3],627,no,ATD[627;4],no,HAT[627;2],1,Ab,0,1,solv,209,209,tight,3,1,3,[209],no
ATD[627;4],627,no,ATD[627;3],no,HAT[627;2],1,Ab,0,1,solv,209,209,tight,3,1,3,[209],no
ATD[627;5],627,yes,ATD[627;5],yes,GHAT[627;1],1,Ab,2,2,solv,19,19,tight,33,1,33,[19],no
ATD[627;6],627,yes,ATD[627;6],yes,GHAT[627;1],1,Ab,2,2,solv,33,33,tight,19,1,19,[33],no
ATD[627;7],627,yes,ATD[627;7],yes,GHAT[627;2],1,Ab,2,2,solv,11,11,tight,57,1,57,[11],no
ATD[627;8],627,yes,ATD[627;8],yes,GHAT[627;2],1,Ab,2,2,solv,57,57,tight,11,1,11,[57],no
ATD[627;9],627,yes,ATD[627;9],yes,GHAT[627;3],1,Ab,2,2,solv,209,209,tight,3,1,3,[209],no
ATD[627;10],627,yes,ATD[627;10],yes,GHAT[627;3],1,Ab,2,2,solv,3,3,tight,209,1,209,[3],no
ATD[628;1],628,yes,ATD[628;1],yes,GHAT[628;1],1,Ab,2,2,solv,157,157,tight,4,1,4,[157],no
ATD[628;2],628,yes,ATD[628;2],yes,GWG(314;1),1,Ab,2,2^313,solv,157,157,tight,4,1,4,[157],no
ATD[628;3],628,yes,ATD[628;3],yes,GWG(314;1),1,Ab,2,2^313,solv,314,628,---,2,1,2,[314],no
ATD[628;4],628,yes,ATD[628;4],yes,GWG(157;2),155,Ab,2,2,solv,2,1,loose,314,2,157,[2;4],yes
ATD[628;5],628,yes,ATD[628;5],yes,GWG(314;1),313,Ab,2,2,solv,2,2,tight,314,1,314,[2],yes
ATD[629;1],629,yes,ATD[629;1],yes,GHAT[629;1],1,Ab,2,2,solv,17,17,tight,37,1,37,[17],no
ATD[629;2],629,yes,ATD[629;2],yes,GHAT[629;1],1,Ab,2,2,solv,37,37,tight,17,1,17,[37],no
ATD[630;1],630,no,ATD[630;2],no,HAT[630;1],1,Ab,0,1,solv,7,7,tight,90,1,90,[7],no
ATD[630;2],630,no,ATD[630;1],no,HAT[630;1],1,Ab,0,1,solv,7,7,tight,90,1,90,[7],no
ATD[630;3],630,no,ATD[630;4],no,HAT[630;2],1,Ab,0,1,solv,35,35,tight,18,1,18,[35],no
ATD[630;4],630,no,ATD[630;3],no,HAT[630;2],1,Ab,0,1,solv,35,35,tight,18,1,18,[35],no
ATD[630;5],630,no,ATD[630;6],no,HAT[630;3],1,Ab,0,1,solv,35,35,tight,18,1,18,[35],no
ATD[630;6],630,no,ATD[630;5],no,HAT[630;3],1,Ab,0,1,solv,35,35,tight,18,1,18,[35],no
ATD[630;7],630,no,ATD[630;8],no,HAT[630;4],1,Ab,0,1,solv,21,21,tight,30,1,30,[21],no
ATD[630;8],630,no,ATD[630;7],no,HAT[630;4],1,Ab,0,1,solv,21,21,tight,30,1,30,[21],no
ATD[630;9],630,no,ATD[630;10],no,HAT[630;5],1,Ab,0,1,solv,21,21,tight,30,1,30,[21],no
ATD[630;10],630,no,ATD[630;9],no,HAT[630;5],1,Ab,0,1,solv,21,21,tight,30,1,30,[21],no
ATD[630;11],630,no,ATD[630;12],no,HAT[630;6],1,Ab,0,1,solv,105,105,tight,6,1,6,[105],no
ATD[630;12],630,no,ATD[630;11],no,HAT[630;6],1,Ab,0,1,solv,105,105,tight,6,1,6,[105],no
ATD[630;13],630,no,ATD[630;14],no,HAT[630;7],1,Ab,0,1,solv,105,105,tight,6,1,6,[105],no
ATD[630;14],630,no,ATD[630;13],no,HAT[630;7],1,Ab,0,1,solv,105,105,tight,6,1,6,[105],no
ATD[630;15],630,no,ATD[630;16],no,HAT[630;8],1,Ab,0,1,solv,105,105,tight,6,1,6,[105],no
ATD[630;16],630,no,ATD[630;15],no,HAT[630;8],1,Ab,0,1,solv,105,105,tight,6,1,6,[105],no
ATD[630;17],630,yes,ATD[630;17],yes,GHAT[630;1],1,Ab,2,4,solv,105,105,tight,6,1,6,[105],no
ATD[630;18],630,yes,ATD[630;18],yes,GHAT[630;1],2,Ab,2,2,solv,3,1,loose,210,2,70,[3;9],no
ATD[630;19],630,yes,ATD[630;19],yes,GHAT[630;2],1,Ab,2,2,solv,15,5,---,42,2,14,[15;45],no
ATD[630;20],630,yes,ATD[630;20],yes,GHAT[630;3],1,Ab,2,2,solv,315,630,---,2,1,2,[315],no
ATD[630;21],630,yes,ATD[630;21],yes,GHAT[630;3],1,Ab,2,2,solv,7,7,tight,90,1,90,[7],no
ATD[630;22],630,yes,ATD[630;22],yes,GHAT[630;3],1,Ab,2,2,solv,45,45,tight,14,1,14,[45],no
ATD[630;23],630,yes,ATD[630;23],yes,GHAT[630;4],1,Ab,2,2,solv,5,5,tight,126,1,126,[5],no
ATD[630;24],630,yes,ATD[630;24],yes,GHAT[630;4],1,Ab,2,2,solv,63,63,tight,10,1,10,[63],no
ATD[630;25],630,yes,ATD[630;25],yes,GHAT[630;4],1,Ab,2,2,solv,315,630,---,2,1,2,[315],no
ATD[630;26],630,yes,ATD[630;26],yes,GHAT[630;5],1,Ab,2,2,solv,35,35,tight,18,1,18,[35],no
ATD[630;27],630,yes,ATD[630;27],yes,GHAT[630;5],1,Ab,2,2,solv,45,45,tight,14,1,14,[45],no
ATD[630;28],630,yes,ATD[630;28],yes,GHAT[630;5],1,Ab,2,2,solv,63,63,tight,10,1,10,[63],no
ATD[630;29],630,yes,ATD[630;29],yes,GHAT[630;6],1,Ab,2,2,solv,315,630,---,2,1,2,[315],no
ATD[630;30],630,yes,ATD[630;30],yes,GHAT[630;6],1,Ab,2,2,solv,9,9,tight,70,1,70,[9],no
ATD[630;31],630,yes,ATD[630;31],yes,GHAT[630;6],1,Ab,2,2,solv,35,35,tight,18,1,18,[35],no
ATD[630;32],630,yes,ATD[630;32],yes,GHAT[630;7],1,Ab,2,2,solv,105,105,tight,6,1,6,[105],no
ATD[630;33],630,yes,ATD[630;33],yes,GHAT[630;7],1,Ab,2,2,solv,3,3,tight,210,1,210,[3],no
ATD[630;34],630,yes,ATD[630;34],yes,GHAT[630;7],1,Ab,2,2,solv,105,70,---,6,2,2,[105;315],no
ATD[630;35],630,yes,ATD[630;35],yes,GHAT[630;8],1,Ab,2,2,solv,15,15,tight,42,1,42,[15],no
ATD[630;36],630,yes,ATD[630;36],yes,GHAT[630;8],1,Ab,2,2,solv,21,21,tight,30,1,30,[21],no
ATD[630;37],630,yes,ATD[630;37],yes,GHAT[630;8],1,Ab,2,2,solv,105,70,---,6,2,2,[105;315],no
ATD[630;38],630,yes,ATD[630;38],yes,GHAT[630;9],1,Ab,2,2,solv,15,5,---,42,2,14,[15;45],no
