name,|V|,gir,bip,CayTy,|G_v|,solv,rad,AtNo,AtTy,AltExp,AltPer,AltSeq,CCa,CCb,MetaCircTy
HAT[567;7],567,8,nb,Cay,2,solv,63,63,tight,1,9,[63],9,18,{2;4}
HAT[567;8],567,8,nb,Cay,2,solv,63,63,tight,1,9,[63],9,18,{2;4}
HAT[567;9],567,6,nb,Cay,2,solv,189,189,tight,1,3,[189],6,27,{2}
HAT[567;10],567,6,nb,Cay,2,solv,63,21,---,2,3,[63;189],6,9,{}
HAT[567;11],567,8,nb,Cay,2,solv,27,27,tight,1,21,[27],42,189,{1;2;4}
HAT[567;12],567,6,nb,Cay,2,solv,189,189,tight,1,3,[189],6,189,{1;2;4}
HAT[567;13],567,6,nb,Cay,2,solv,189,189,tight,1,3,[189],6,27,{2}
HAT[567;14],567,6,nb,Cay,2,solv,189,189,tight,1,3,[189],6,27,{2}
HAT[567;15],567,6,nb,Cay,2,solv,21,7,---,2,3,[21;189],6,9,{}
HAT[567;16],567,6,nb,Cay,2,solv,21,7,---,2,3,[21;189],9,18,{}
HAT[567;17],567,3,nb,Cay,2,solv,21,7,---,2,3,[21;189],3,18,{}
HAT[567;18],567,6,nb,Cay,2,solv,21,7,---,3,3,[21;63;189],6,9,{}
HAT[567;19],567,3,nb,Cay,2,solv,63,21,---,2,3,[63;189],3,6,{}
HAT[567;20],567,6,nb,Cay,2,solv,63,21,---,2,3,[63;189],6,9,{}
HAT[570;1],570,6,b,Cay,2,solv,19,19,tight,1,30,[19],30,30,{2}
HAT[570;2],570,6,b,Cay,2,solv,95,95,tight,1,6,[95],6,30,{2;4}
HAT[570;3],570,6,b,Cay,2,solv,95,95,tight,1,6,[95],6,30,{2;4}
HAT[572;1],572,4,b,Cay,2,solv,143,143,tight,1,4,[143],4,44,{2;4}
HAT[576;1],576,6,b,Cay,2,solv,4,1,loose,3,2,[4;96;288],6,8,{}
HAT[576;2],576,4,b,Cay,2,solv,4,1,loose,3,2,[4;96;288],4,6,{}
HAT[576;3],576,6,b,Cay,2,solv,6,1,loose,2,2,[6;288],6,12,{}
HAT[576;4],576,8,b,Cay,2,solv,12,4,---,2,16,[12;36],16,16,{}
HAT[576;5],576,8,b,Cay,2,solv,4,1,loose,2,16,[4;36],16,16,{}
HAT[576;6],576,8,b,Cay,2,solv,12,4,---,2,16,[12;36],32,32,{}
HAT[576;7],576,8,b,Cay,2,solv,24,8,---,2,8,[24;72],8,16,{}
HAT[576;8],576,8,b,Cay,2,solv,8,2,antipodal,2,8,[8;72],8,16,{}
HAT[576;9],576,8,b,Cay,2,solv,24,8,---,2,8,[24;72],8,16,{}
HAT[576;10],576,8,b,Cay,2,solv,8,2,antipodal,2,8,[8;72],8,16,{}
HAT[576;11],576,8,b,Cay,2,solv,4,1,loose,2,8,[4;72],8,8,{}
HAT[576;12],576,8,b,Cay,2,solv,12,2,antipodal,2,8,[12;72],16,16,{}
HAT[576;13],576,8,b,Cay,2,solv,4,1,loose,2,8,[4;72],16,16,{}
HAT[576;14],576,8,b,Cay,2,solv,24,8,---,2,8,[24;72],8,16,{}
HAT[576;15],576,8,b,Cay,2,solv,8,2,antipodal,2,8,[8;72],8,16,{}
HAT[576;16],576,8,b,Cay,2,solv,24,8,---,2,8,[24;72],8,16,{}
HAT[576;17],576,8,b,Cay,2,solv,8,2,antipodal,2,8,[8;72],8,16,{}
HAT[576;18],576,4,b,Cay,2,solv,16,4,---,2,4,[16;144],4,32,{}
HAT[576;19],576,8,b,Cay,2,solv,16,4,---,2,4,[16;144],8,32,{}
HAT[576;20],576,4,b,Cay,2,solv,8,2,antipodal,2,4,[8;144],4,16,{}
HAT[576;21],576,8,b,Cay,2,solv,8,2,antipodal,2,4,[8;144],8,16,{}
HAT[576;22],576,8,b,Cay,2,solv,8,2,antipodal,2,4,[8;144],8,16,{}
HAT[576;23],576,4,b,Cay,2,solv,16,4,---,2,4,[16;144],4,32,{}
HAT[576;24],576,8,b,Cay,2,solv,16,4,---,2,4,[16;144],8,32,{}
HAT[576;25],576,8,b,Cay,2,solv,8,2,antipodal,2,4,[8;144],8,16,{}
HAT[576;26],576,8,b,Cay,2,solv,8,2,antipodal,2,4,[8;144],8,16,{}
HAT[576;27],576,8,b,Cay,2,solv,8,2,antipodal,2,4,[8;144],8,16,{}
HAT[576;28],576,4,b,Cay,2,solv,4,1,loose,3,4,[4;72;144],4,8,{}
HAT[576;29],576,8,b,Cay,2,solv,4,1,loose,3,4,[4;72;144],8,8,{}
HAT[576;30],576,4,b,Cay,2,solv,8,2,antipodal,2,4,[8;144],4,16,{}
HAT[576;31],576,8,b,Cay,2,solv,8,2,antipodal,2,4,[8;144],8,16,{}
HAT[576;32],576,8,b,Cay,2,solv,4,1,loose,2,4,[4;144],16,16,{}
HAT[576;33],576,8,b,Cay,2,solv,4,1,loose,2,4,[4;144],16,16,{}
HAT[576;34],576,8,b,Cay,2,solv,4,1,loose,3,4,[4;48;144],16,48,{}
HAT[576;35],576,6,nb,Cay,2,solv,6,1,loose,3,3,[6;48;192],6,6,{}
HAT[576;36],576,8,b,Cay,2,solv,12,3,---,2,12,[12;48],12,12,{}
HAT[576;37],576,8,b,Cay,2,solv,4,1,loose,3,18,[4;16;32],18,36,{}
HAT[576;38],576,6,b,Cay,2,solv,12,3,---,3,6,[12;48;96],6,12,{}
HAT[576;39],576,6,b,Cay,2,solv,6,1,loose,2,6,[6;96],6,24,{}
HAT[576;40],576,6,b,Cay,2,solv,6,1,loose,2,6,[6;96],6,12,{}
HAT[576;41],576,6,b,Cay,2,solv,12,3,---,3,6,[12;48;96],6,12,{}
HAT[576;42],576,6,b,Cay,2,solv,6,1,loose,2,2,[6;288],6,24,{}
HAT[576;43],576,6,b,Cay,2,solv,6,1,loose,2,2,[6;288],6,12,{}
HAT[576;44],576,8,b,Cay,2,solv,18,3,---,2,2,[18;288],8,18,{}
HAT[576;45],576,4,b,Cay,2,solv,18,3,---,2,2,[18;288],4,18,{}
HAT[576;46],576,8,b,Cay,2,solv,4,1,loose,2,18,[4;32],18,36,{}
HAT[576;47],576,6,b,Cay,2,solv,12,3,---,2,6,[12;96],6,12,{}
HAT[576;48],576,6,b,Cay,2,solv,12,3,---,2,6,[12;96],6,12,{}
HAT[576;49],576,6,b,Cay,2,solv,12,3,---,2,6,[12;96],6,6,{}
HAT[576;50],576,10,b,Cay,2,solv,12,3,---,2,6,[12;96],12,12,{}
HAT[576;51],576,8,b,Cay,2,solv,12,3,---,2,12,[12;48],48,48,{1;3;4}
HAT[576;52],576,8,b,Cay,2,solv,36,9,---,2,4,[36;144],16,144,{1;3;4}
HAT[576;53],576,4,b,n-Cay,2,solv,6,2,antipodal,3,2,[6;72;288],4,8,{}
HAT[576;54],576,6,b,Cay,2,solv,12,2,antipodal,2,2,[12;288],6,12,{}
HAT[579;1],579,3,nb,Cay,2,solv,193,193,tight,1,3,[193],3,6,{2}
HAT[580;1],580,4,b,Cay,2,solv,145,145,tight,1,4,[145],4,116,{2;4}
HAT[580;2],580,4,b,Cay,2,solv,145,145,tight,1,4,[145],4,20,{2;4}
HAT[582;1],582,6,b,Cay,2,solv,97,97,tight,1,6,[97],6,6,{2}
HAT[582;2],582,6,b,n-Cay,2,solv,97,97,tight,1,6,[97],12,12,{2}
HAT[584;1],584,8,b,Cay,2,solv,73,73,tight,1,8,[73],8,8,{2}
HAT[585;1],585,6,nb,Cay,2,solv,13,13,tight,1,45,[13],45,90,{2}
HAT[585;2],585,8,nb,Cay,2,solv,65,65,tight,1,9,[65],18,45,{2;4}
HAT[585;3],585,6,nb,Cay,2,solv,39,39,tight,1,15,[39],15,30,{2}
HAT[585;4],585,6,nb,Cay,2,solv,195,195,tight,1,3,[195],6,15,{2;4}
HAT[588;1],588,8,b,Cay,4,solv,7,1,loose,2,12,[7;49],12,12,{}
HAT[588;2],588,4,b,Cay,2,solv,2,1,loose,3,6,[2;14;98],6,12,{}
HAT[588;3],588,4,b,Cay,2,solv,6,1,loose,2,2,[6;294],4,6,{}
HAT[588;4],588,8,b,n-Cay,2,solv,7,1,loose,2,12,[7;49],24,24,{}
HAT[588;5],588,6,nb,Cay,2,solv,14,7,---,2,21,[14;28],21,42,{}
HAT[588;6],588,6,nb,Cay,2,solv,14,1,loose,2,3,[14;196],6,21,{}
HAT[588;7],588,3,nb,Cay,2,solv,98,49,---,2,3,[98;196],3,6,{}
HAT[588;8],588,6,b,Cay,2,solv,7,7,tight,1,84,[7],84,84,{2}
HAT[588;9],588,8,b,Cay,2,solv,7,1,loose,2,12,[7;49],12,84,{4}
HAT[588;10],588,8,b,Cay,2,solv,7,1,loose,2,12,[7;49],12,84,{4}
HAT[588;11],588,6,b,Cay,2,solv,49,49,tight,1,12,[49],12,12,{2}
HAT[588;12],588,8,b,Cay,2,solv,14,14,tight,1,42,[14],42,84,{2;4}
HAT[588;13],588,8,b,Cay,2,solv,14,14,tight,1,42,[14],42,84,{2;4}
HAT[588;14],588,8,b,Cay,2,solv,14,2,antipodal,2,6,[14;98],12,42,{4}
HAT[588;15],588,6,b,Cay,2,solv,14,2,antipodal,2,6,[14;98],6,12,{}
HAT[588;16],588,6,b,Cay,2,solv,14,2,antipodal,2,6,[14;98],6,84,{4}
HAT[588;17],588,6,b,Cay,2,solv,98,98,tight,1,6,[98],6,12,{2;4}
HAT[588;18],588,6,b,Cay,2,solv,14,2,antipodal,2,6,[14;98],6,12,{}
HAT[588;19],588,8,b,Cay,2,solv,14,2,antipodal,2,6,[14;98],12,42,{4}
HAT[588;20],588,6,b,Cay,2,solv,98,98,tight,1,6,[98],6,12,{2;4}
HAT[592;1],592,4,b,Cay,2,solv,148,148,tight,1,4,[148],4,8,{2}
HAT[592;2],592,4,b,Cay,2,solv,148,148,tight,1,4,[148],4,8,{2}
HAT[594;1],594,6,b,Cay,2,solv,9,9,tight,1,66,[9],66,198,{1;2;3;4}
HAT[594;2],594,8,b,Cay,2,solv,99,99,tight,1,6,[99],18,66,{2;3;4}
HAT[594;3],594,6,b,Cay,2,solv,99,99,tight,1,6,[99],6,198,{1;2;3;4}
HAT[597;1],597,3,nb,Cay,2,solv,199,199,tight,1,3,[199],3,6,{2}
HAT[600;1],600,8,b,Cay,2,solv,5,1,loose,2,24,[5;25],24,24,{}
HAT[600;2],600,8,b,Cay,2,solv,15,3,---,2,8,[15;75],8,24,{}
HAT[600;3],600,6,b,Cay,2,solv,3,1,loose,2,8,[3;75],8,24,{}
HAT[600;4],600,4,b,Cay,2,solv,6,2,antipodal,2,4,[6;150],4,12,{}
HAT[600;5],600,8,b,Cay,2,solv,6,2,antipodal,2,4,[6;150],8,24,{}
HAT[600;6],600,8,b,Cay,2,solv,6,3,---,3,4,[6;30;150],8,24,{}
HAT[600;7],600,8,b,Cay,2,solv,6,1,loose,2,4,[6;150],8,24,{}
HAT[600;8],600,8,b,Cay,2,solv,6,1,loose,2,4,[6;150],8,24,{}
HAT[600;9],600,3,nb,Cay,2,solv,4,1,loose,2,3,[4;200],3,12,{}
HAT[600;10],600,6,nb,Cay,2,solv,4,1,loose,2,3,[4;200],6,12,{}
HAT[600;11],600,8,b,Cay,2,solv,5,1,loose,2,24,[5;25],24,120,{4}
HAT[600;12],600,6,b,Cay,2,solv,15,15,tight,1,40,[15],40,120,{2;4}
HAT[600;13],600,8,b,Cay,2,solv,15,3,---,2,8,[15;75],24,40,{4}
HAT[600;14],600,8,b,Cay,2,solv,15,3,---,2,8,[15;75],8,120,{4}
HAT[600;15],600,8,b,Cay,2,solv,75,75,tight,1,8,[75],8,24,{2;4}
HAT[600;16],600,8,b,Cay,2,solv,10,2,antipodal,2,12,[10;50],12,60,{4}
HAT[600;17],600,8,b,Cay,2,solv,30,30,tight,1,20,[30],20,60,{2;4}
HAT[600;18],600,8,b,Cay,2,solv,30,6,---,2,4,[30;150],12,20,{4}
HAT[600;19],600,4,b,Cay,2,solv,30,6,---,2,4,[30;150],4,60,{4}
HAT[600;20],600,4,b,Cay,2,solv,150,150,tight,1,4,[150],4,12,{2;4}
HAT[600;21],600,8,b,Cay,2,solv,10,2,antipodal,2,12,[10;50],24,120,{4}
HAT[600;22],600,8,b,Cay,2,solv,30,30,tight,1,20,[30],40,120,{2;4}
HAT[600;23],600,8,b,Cay,2,solv,30,6,---,2,4,[30;150],8,120,{4}
HAT[600;24],600,8,b,Cay,2,solv,30,6,---,2,4,[30;150],24,40,{4}
HAT[600;25],600,8,b,Cay,2,solv,150,150,tight,1,4,[150],8,24,{2;4}
HAT[600;26],600,4,b,n-Cay,2,n-solv,5,1,loose,2,2,[5;300],4,12,{}
HAT[600;27],600,8,b,n-Cay,2,n-solv,5,1,loose,2,2,[5;300],12,20,{}
HAT[602;1],602,6,b,Cay,2,solv,43,43,tight,1,14,[43],14,14,{2}
HAT[602;2],602,8,b,Cay,2,solv,43,43,tight,1,14,[43],14,14,{2}
HAT[602;3],602,8,b,Cay,2,solv,43,43,tight,1,14,[43],14,14,{2}
HAT[603;1],603,6,nb,Cay,2,solv,67,67,tight,1,9,[67],9,18,{2}
HAT[603;2],603,3,nb,Cay,2,solv,201,201,tight,1,3,[201],3,6,{2}
HAT[605;1],605,6,nb,Cay,2,solv,11,11,tight,1,55,[11],55,110,{2}
HAT[605;2],605,6,nb,Cay,2,solv,11,11,tight,1,55,[11],55,110,{2}
HAT[605;3],605,5,nb,Cay,2,solv,11,1,loose,2,5,[11;121],5,10,{}
HAT[605;4],605,5,nb,Cay,2,solv,11,1,loose,2,5,[11;121],5,10,{}
HAT[605;5],605,8,nb,Cay,2,solv,11,1,loose,2,5,[11;121],10,55,{4}
HAT[605;6],605,8,nb,Cay,2,solv,11,1,loose,2,5,[11;121],10,55,{4}
HAT[605;7],605,5,nb,Cay,2,solv,121,121,tight,1,5,[121],5,10,{2}
HAT[605;8],605,5,nb,Cay,2,solv,121,121,tight,1,5,[121],5,10,{2}
HAT[609;1],609,6,nb,Cay,2,solv,29,29,tight,1,21,[29],21,42,{2}
HAT[609;2],609,8,nb,Cay,2,solv,29,29,tight,1,21,[29],21,42,{2}
HAT[609;3],609,8,nb,Cay,2,solv,29,29,tight,1,21,[29],21,42,{2}
HAT[609;4],609,6,nb,Cay,2,solv,7,7,tight,1,87,[7],87,174,{2}
HAT[609;5],609,6,nb,Cay,2,solv,203,203,tight,1,3,[203],6,87,{2;4}
HAT[609;6],609,8,nb,Cay,2,solv,87,87,tight,1,7,[87],14,21,{2;4}
HAT[609;7],609,8,nb,Cay,2,solv,87,87,tight,1,7,[87],14,21,{2;4}
HAT[609;8],609,8,nb,Cay,2,solv,87,87,tight,1,7,[87],14,21,{2;4}
HAT[610;1],610,8,b,Cay,2,solv,61,61,tight,1,10,[61],10,10,{2}
HAT[610;2],610,8,b,Cay,2,solv,61,61,tight,1,10,[61],10,10,{2}
HAT[610;3],610,8,b,n-Cay,2,solv,61,61,tight,1,10,[61],20,20,{2}
HAT[610;4],610,8,b,n-Cay,2,solv,61,61,tight,1,10,[61],20,20,{2}
HAT[612;1],612,8,b,n-Cay,2,solv,51,17,---,2,4,[51;153],8,8,{}
HAT[612;2],612,8,b,n-Cay,2,solv,51,17,---,2,4,[51;153],8,8,{}
HAT[612;3],612,8,b,Cay,2,solv,51,51,tight,1,12,[51],12,12,{2;4}
HAT[612;4],612,4,b,Cay,2,solv,153,153,tight,1,4,[153],4,36,{2;4}
HAT[612;5],612,6,b,n-Cay,2,solv,17,17,tight,1,36,[17],72,72,{2}
HAT[615;1],615,8,nb,Cay,2,solv,41,41,tight,1,15,[41],15,30,{2}
HAT[615;2],615,8,nb,Cay,2,solv,41,41,tight,1,15,[41],15,30,{2}
HAT[615;3],615,8,nb,Cay,2,solv,123,123,tight,1,5,[123],10,15,{2;4}
HAT[615;4],615,8,nb,Cay,2,solv,123,123,tight,1,5,[123],10,15,{2;4}
HAT[616;1],616,8,nb,Cay,2,solv,22,11,---,3,7,[22;44;88],14,77,{}
HAT[618;1],618,6,b,Cay,2,solv,103,103,tight,1,6,[103],6,6,{2}
HAT[620;1],620,8,b,Cay,2,solv,31,31,tight,1,20,[31],20,20,{2}
HAT[620;2],620,6,b,Cay,2,solv,31,31,tight,1,20,[31],20,20,{2}
HAT[620;3],620,4,b,Cay,2,solv,155,155,tight,1,4,[155],4,124,{2;4}
HAT[620;4],620,8,b,Cay,2,solv,62,62,tight,1,10,[62],10,20,{2;4}
HAT[620;5],620,8,b,Cay,2,solv,62,62,tight,1,10,[62],10,20,{2;4}
HAT[620;6],620,8,b,Cay,2,solv,62,62,tight,1,10,[62],10,20,{2;4}
HAT[620;7],620,8,b,Cay,2,solv,62,62,tight,1,10,[62],10,20,{2;4}
HAT[621;1],621,6,nb,Cay,2,solv,9,9,tight,1,69,[9],138,207,{1;2;4}
HAT[621;2],621,6,nb,Cay,2,solv,207,207,tight,1,3,[207],6,207,{1;2;4}
HAT[624;1],624,3,nb,Cay,2,solv,52,13,---,2,3,[52;208],3,6,{}
HAT[624;2],624,8,b,Cay,2,solv,26,13,---,2,12,[26;52],12,12,{}
HAT[624;3],624,6,b,Cay,2,solv,26,13,---,2,12,[26;52],12,12,{}
HAT[624;4],624,4,b,Cay,2,solv,39,13,---,2,4,[39;156],4,12,{}
HAT[624;5],624,6,b,Cay,2,solv,26,13,---,3,6,[26;52;104],6,12,{}
HAT[624;6],624,6,b,Cay,2,solv,26,13,---,3,6,[26;52;104],6,12,{}
HAT[624;7],624,6,b,Cay,2,solv,13,13,tight,1,48,[13],48,48,{2}
HAT[624;8],624,6,b,Cay,2,solv,13,13,tight,1,48,[13],48,48,{2}
HAT[624;9],624,8,b,Cay,2,solv,39,39,tight,1,16,[39],16,48,{2;4}
HAT[624;10],624,8,b,Cay,2,solv,26,26,tight,1,24,[26],24,24,{2;4}
HAT[624;11],624,8,b,Cay,2,solv,26,26,tight,1,24,[26],24,24,{2;4}
HAT[624;12],624,8,b,Cay,2,solv,78,78,tight,1,8,[78],8,24,{2;4}
HAT[624;13],624,8,b,Cay,2,solv,26,26,tight,1,24,[26],48,48,{2;4}
HAT[624;14],624,8,b,Cay,2,solv,26,26,tight,1,24,[26],48,48,{2;4}
HAT[624;15],624,8,b,Cay,2,solv,78,78,tight,1,8,[78],16,48,{2;4}
HAT[624;16],624,8,b,Cay,2,solv,52,52,tight,1,12,[52],12,24,{2}
HAT[624;17],624,8,b,Cay,2,solv,52,52,tight,1,12,[52],12,24,{2}
HAT[624;18],624,8,b,Cay,2,solv,52,52,tight,1,12,[52],12,24,{2;4}
HAT[624;19],624,8,b,Cay,2,solv,52,52,tight,1,12,[52],12,24,{2;4}
HAT[624;20],624,8,b,Cay,2,solv,52,52,tight,1,12,[52],12,24,{2}
HAT[624;21],624,4,b,Cay,2,solv,156,156,tight,1,4,[156],4,24,{2;4}
HAT[624;22],624,8,b,Cay,2,solv,156,156,tight,1,4,[156],8,12,{2;4}
HAT[624;23],624,8,b,Cay,2,solv,52,52,tight,1,12,[52],12,24,{2}
HAT[624;24],624,8,b,Cay,2,solv,52,52,tight,1,12,[52],12,24,{2}
HAT[624;25],624,8,b,Cay,2,solv,52,52,tight,1,12,[52],12,24,{2;4}
HAT[624;26],624,8,b,Cay,2,solv,52,52,tight,1,12,[52],12,24,{2;4}
HAT[624;27],624,8,b,Cay,2,solv,52,52,tight,1,12,[52],12,24,{2}
HAT[624;28],624,8,b,Cay,2,solv,156,156,tight,1,4,[156],8,12,{2;4}
HAT[624;29],624,4,b,Cay,2,solv,156,156,tight,1,4,[156],4,24,{2;4}
HAT[624;30],624,8,b,Cay,2,solv,26,13,---,2,12,[26;52],12,12,{}
HAT[624;31],624,8,b,Cay,2,solv,26,13,---,2,12,[26;52],12,12,{}
HAT[624;32],624,4,b,Cay,2,solv,78,39,---,2,4,[78;156],4,12,{}
HAT[624;33],624,8,b,Cay,2,solv,26,13,---,2,12,[26;52],24,24,{}
HAT[624;34],624,8,b,Cay,2,solv,26,13,---,2,12,[26;52],24,24,{4}
HAT[624;35],624,8,b,Cay,2,solv,78,39,---,2,4,[78;156],8,24,{}
HAT[624;36],624,6,b,Cay,2,solv,104,104,tight,1,6,[104],6,48,{2;4}
HAT[624;37],624,6,b,Cay,2,solv,104,104,tight,1,6,[104],6,48,{2;4}
HAT[624;38],624,8,b,Cay,2,solv,104,104,tight,1,6,[104],12,48,{2;4}
HAT[624;39],624,8,b,Cay,2,solv,104,104,tight,1,6,[104],12,48,{2;4}
HAT[624;40],624,6,b,Cay,2,solv,52,26,---,2,6,[52;104],6,12,{}
HAT[624;41],624,6,b,Cay,2,solv,52,26,---,2,6,[52;104],6,12,{}
HAT[624;42],624,6,b,Cay,2,solv,52,26,---,2,6,[52;104],6,6,{}
HAT[624;43],624,6,b,Cay,2,solv,52,26,---,2,6,[52;104],12,12,{}
HAT[624;44],624,6,b,n-Cay,2,solv,52,26,---,2,6,[52;104],24,24,{}
HAT[624;45],624,10,b,n-Cay,2,solv,52,26,---,2,6,[52;104],24,24,{}
HAT[625;1],625,8,nb,Cay,2,solv,25,25,tight,1,25,[25],25,50,{2;4}
HAT[625;2],625,8,nb,Cay,2,solv,25,25,tight,1,25,[25],25,50,{2;4}
HAT[625;3],625,8,nb,Cay,2,solv,125,125,tight,1,5,[125],10,125,{1;2;4}
HAT[625;4],625,8,nb,Cay,2,solv,125,125,tight,1,5,[125],10,125,{1;2;4}
HAT[627;1],627,6,nb,Cay,2,solv,19,19,tight,1,33,[19],33,66,{2}
HAT[627;2],627,6,nb,Cay,2,solv,209,209,tight,1,3,[209],6,33,{2;4}
HAT[630;1],630,6,b,Cay,2,solv,7,7,tight,1,90,[7],90,90,{2}
HAT[630;2],630,8,b,Cay,2,solv,35,35,tight,1,18,[35],18,90,{2;4}
HAT[630;3],630,8,b,Cay,2,solv,35,35,tight,1,18,[35],18,90,{2;4}
HAT[630;4],630,6,b,Cay,2,solv,21,21,tight,1,30,[21],30,30,{2}
HAT[630;5],630,6,b,Cay,2,solv,21,21,tight,1,30,[21],30,30,{2}
HAT[630;6],630,6,b,Cay,2,solv,105,105,tight,1,6,[105],6,30,{2;4}
HAT[630;7],630,6,b,Cay,2,solv,105,105,tight,1,6,[105],6,30,{2;4}
HAT[630;8],630,6,b,Cay,2,solv,105,105,tight,1,6,[105],6,30,{2;4}
HAT[633;1],633,3,nb,Cay,2,solv,211,211,tight,1,3,[211],3,6,{2}
HAT[636;1],636,4,b,Cay,2,solv,159,159,tight,1,4,[159],4,12,{2;4}
HAT[640;1],640,8,b,Cay,2,solv,5,1,loose,2,8,[5;80],8,8,{}
HAT[640;2],640,4,b,Cay,2,solv,10,2,antipodal,2,4,[10;160],4,8,{}
HAT[640;3],640,8,b,Cay,2,solv,10,2,antipodal,2,4,[10;160],8,8,{}
HAT[640;4],640,8,b,Cay,2,solv,20,20,tight,1,32,[20],32,32,{2;4}
HAT[640;5],640,8,b,Cay,2,solv,20,20,tight,1,32,[20],64,64,{2;4}
HAT[640;6],640,8,b,Cay,2,solv,40,40,tight,1,16,[40],16,16,{2;4}
HAT[640;7],640,8,b,Cay,2,solv,40,40,tight,1,16,[40],32,32,{2;4}
HAT[640;8],640,8,b,Cay,2,solv,20,10,---,2,16,[20;40],32,32,{4}
HAT[640;9],640,8,b,Cay,2,solv,40,40,tight,1,16,[40],16,16,{2;4}
HAT[640;10],640,8,b,Cay,2,solv,40,40,tight,1,16,[40],32,32,{2;4}
HAT[640;11],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],8,32,{2;4}
HAT[640;12],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],16,32,{2;4}
HAT[640;13],640,8,b,Cay,2,solv,40,20,---,2,8,[40;80],8,16,{}
HAT[640;14],640,8,b,Cay,2,solv,40,20,---,2,8,[40;80],16,16,{4}
HAT[640;15],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],8,32,{2;4}
HAT[640;16],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],16,32,{2;4}
HAT[640;17],640,8,b,Cay,2,solv,40,20,---,2,8,[40;80],8,16,{}
HAT[640;18],640,8,b,Cay,2,solv,40,20,---,2,8,[40;80],16,16,{4}
HAT[640;19],640,8,b,Cay,2,solv,40,20,---,2,8,[40;80],8,16,{}
HAT[640;20],640,8,b,Cay,2,solv,40,20,---,2,8,[40;80],8,16,{}
HAT[640;21],640,8,b,Cay,2,solv,16,16,tight,1,40,[16],40,160,{1;2;3;4}
HAT[640;22],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],8,160,{1;2;3;4}
HAT[640;23],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],32,40,{2;4}
HAT[640;24],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],8,32,{2;4}
HAT[640;25],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],8,32,{2;4}
HAT[640;26],640,8,b,Cay,2,solv,16,16,tight,1,40,[16],80,160,{1;2;3;4}
HAT[640;27],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],16,160,{1;2;3;4}
HAT[640;28],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],32,80,{2;4}
HAT[640;29],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],16,32,{2;4}
HAT[640;30],640,8,b,Cay,2,solv,80,80,tight,1,8,[80],16,32,{2;4}
HAT[640;31],640,8,b,Cay,2,solv,10,5,---,3,8,[10;40;80],8,8,{}
HAT[640;32],640,8,b,Cay,2,solv,10,5,---,3,8,[10;40;80],16,16,{}
HAT[640;33],640,8,b,Cay,2,solv,20,10,---,3,8,[20;40;80],8,8,{}
HAT[640;34],640,8,b,Cay,2,solv,20,10,---,3,8,[20;40;80],16,16,{}
HAT[640;35],640,4,b,Cay,2,solv,160,160,tight,1,4,[160],4,64,{2}
HAT[640;36],640,8,b,Cay,2,solv,160,160,tight,1,4,[160],8,64,{2}
HAT[640;37],640,4,b,Cay,2,solv,80,40,---,2,4,[80;160],4,32,{}
HAT[640;38],640,8,b,Cay,2,solv,80,40,---,2,4,[80;160],8,32,{}
HAT[640;39],640,4,b,Cay,2,solv,160,160,tight,1,4,[160],4,64,{2}
HAT[640;40],640,8,b,Cay,2,solv,160,160,tight,1,4,[160],8,64,{2}
HAT[640;41],640,8,b,Cay,2,solv,80,40,---,2,4,[80;160],8,32,{}
HAT[640;42],640,8,b,Cay,2,solv,80,40,---,2,4,[80;160],8,32,{}
HAT[640;43],640,4,b,Cay,2,solv,40,20,---,3,4,[40;80;160],4,16,{}
HAT[640;44],640,8,b,Cay,2,solv,40,20,---,3,4,[40;80;160],8,16,{}
HAT[640;45],640,4,b,Cay,2,solv,80,40,---,2,4,[80;160],4,32,{}
HAT[640;46],640,8,b,Cay,2,solv,80,40,---,2,4,[80;160],8,32,{}
HAT[640;47],640,8,b,Cay,2,solv,40,10,---,2,4,[40;160],16,16,{}
HAT[640;48],640,8,b,Cay,2,solv,80,40,---,2,4,[80;160],16,32,{}
HAT[640;49],640,8,b,Cay,2,solv,80,40,---,2,4,[80;160],16,32,{}
HAT[640;50],640,8,b,Cay,2,solv,40,20,---,3,4,[40;80;160],8,16,{}
HAT[640;51],640,8,b,Cay,2,solv,40,20,---,3,4,[40;80;160],8,16,{}
HAT[640;52],640,4,b,Cay,2,solv,40,20,---,3,4,[40;80;160],4,16,{}
HAT[640;53],640,8,b,Cay,2,solv,40,20,---,3,4,[40;80;160],8,16,{}
HAT[640;54],640,4,b,Cay,2,solv,20,10,---,3,4,[20;80;160],4,8,{}
HAT[640;55],640,8,b,Cay,2,solv,20,10,---,3,4,[20;80;160],8,8,{}
HAT[640;56],640,4,b,Cay,2,solv,40,20,---,3,4,[40;80;160],4,16,{}
HAT[640;57],640,8,b,Cay,2,solv,40,20,---,3,4,[40;80;160],8,16,{}
